actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SHRUB,SOL→ETH,NASDAQ420,1753676011,1753676066,55,200.0,200.0,1.7828,1.5669,3.565621,3.13371,6.699331000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,NST,1753680327,1753682926,2599,100.0,200.0,1.5365,2.4261,1.53649,4.852133,6.388623,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,TKX,SOL→ETH,KIBSHI,1753686003,1753690602,4599,100.0,200.0,2.5179,2.6265,2.517864,5.252903,7.770766999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,TKX,1753690602,1753691751,1149,200.0,100.0,2.6265,-0.1246,5.252903,-0.124635,5.128268,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,MONKE,SOL→ETH,KIBSHI,1753692135,1753692246,111,100.0,200.0,-1.9804,1.135,-1.980367,2.270089,0.28972200000000004,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,NPC,1753692246,1753696751,4505,200.0,200.0,1.135,2.0489,2.270089,4.097844,6.367933000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NPC,SOL→ETH,NASDAQ420,1753696751,1753697123,372,200.0,100.0,2.0489,1.9775,4.097844,1.977548,6.075392000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,BUSINESS,1753699128,1753699818,690,200.0,200.0,3.939,-6.1259,7.877942,-12.251857,-4.373914999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,BUSINESS,SOL→ETH,NST,1753699818,1753699988,170,200.0,200.0,-6.1259,1.9157,-12.251857,3.831482,-8.420375,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,NASDAQ420,1753699988,1753701737,1749,200.0,200.0,1.9157,-1.309,3.831482,-2.61798,1.2135019999999996,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,GEOFF,1753701737,1753702495,758,200.0,100.0,-1.309,2.6632,-2.61798,2.663177,0.04519699999999993,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ZYN,ETH→SOL,ШАЙЛУ,1753705979,1753709040,3061,100.0,200.0,1.5311,1.3984,1.531129,2.796709,4.327838,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ШАЙЛУ,SOL→ETH,GEOFF,1753709040,1753709114,74,200.0,200.0,1.3984,0.5221,2.796709,1.044153,3.840862,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,SWAG,1753709114,1753713262,4148,200.0,200.0,0.5221,-2.7964,1.044153,-5.592727,-4.548574,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GROYPER,SOL→ETH,GROYPER,1753716736,1753720359,3623,200.0,100.0,3.4987,0.645,6.997437,0.644963,7.642399999999999,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,DOLLAR,ETH→SOL,BUSINESS,1753724977,1753726323,1346,200.0,200.0,2.6211,0.4106,5.242242,0.821113,6.063355,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DRIP,SOL→ETH,DRIP,1753732082,1753733461,1379,200.0,200.0,1.0346,2.756,2.069211,5.511942,7.5811530000000005,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,DRIP,ETH→SOL,TKX,1753733461,1753738598,5137,200.0,100.0,2.756,2.4207,5.511942,2.420685,7.932627,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,TKX,SOL→ETH,APX,1753738598,1753739444,846,100.0,100.0,2.4207,1.2193,2.420685,1.219263,3.6399480000000004,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,APX,ETH→SOL,$ROAR,1753739444,1753741681,2237,100.0,100.0,1.2193,2.2994,1.219263,2.299372,3.5186349999999997,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,$ROAR,SOL→ETH,MONKE,1753741681,1753744495,2814,100.0,100.0,2.2994,2.7668,2.299372,2.766791,5.0661629999999995,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ZYN,ETH→SOL,SWAG,1753745457,1753745899,442,200.0,200.0,2.8978,2.2912,5.795625,4.582303,10.377928,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SWAG,SOL→ETH,BOTTO,1753745899,1753747239,1340,200.0,200.0,2.2912,1.3366,4.582303,2.673101,7.2554039999999995,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,CHOPPER,ETH→SOL,PEPECOIN,1753747325,1753747832,507,100.0,200.0,1.7397,-0.112,1.739683,-0.224003,1.5156800000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,PEPECOIN,SOL→ETH,SMOG,1753747832,1753749303,1471,200.0,200.0,-0.112,1.0998,-0.224003,2.199672,1.9756690000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,CRAMER,ETH→SOL,DRIP,1753749466,1753750129,663,100.0,100.0,1.5617,-2.5935,1.56169,-2.593543,-1.031853,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,KIBSHI,1753753575,1753755977,2402,100.0,200.0,0.1726,1.5943,0.172611,3.188538,3.3611489999999997,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,NASDAQ420,1753756532,1753756656,124,100.0,200.0,1.1268,0.028,1.12676,0.055955,1.182715,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,ZYN,1753756656,1753757449,793,200.0,100.0,0.028,1.4207,0.055955,1.420745,1.4767,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ZYN,ETH→SOL,AVA,1753757449,1753762795,5346,100.0,200.0,1.4207,-0.1467,1.420745,-0.293455,1.12729,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DYDX,SOL→ETH,WIT,1753762795,1753764651,1856,100.0,100.0,-0.9743,1.3736,-0.974348,1.373615,0.39926700000000004,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,WIT,ETH→SOL,SHRUB,1753764651,1753769323,4672,100.0,200.0,1.3736,1.9628,1.373615,3.925533,5.299148000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SHRUB,SOL→ETH,BAT,1753769323,1753770868,1545,200.0,100.0,1.9628,1.0214,3.925533,1.021374,4.946907,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,BAT,ETH→SOL,APX,1753771698,1753773541,1843,200.0,200.0,0.4883,-1.8109,0.976659,-3.62177,-2.645111,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,APX,SOL→ETH,APX,1753773541,1753774530,989,200.0,100.0,-1.8109,1.4284,-3.62177,1.428382,-2.193388,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GROYPER,ETH→SOL,DYDX,1753774806,1753775467,661,200.0,100.0,2.1017,-1.5622,4.203376,-1.56221,2.6411659999999992,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DYDX,SOL→ETH,ZYN,1753775467,1753775818,351,100.0,100.0,-1.5622,1.4616,-1.56221,1.461602,-0.10060800000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,DYDX,1753777213,1753777386,173,100.0,200.0,1.7461,-2.5449,1.746144,-5.089732,-3.3435879999999996,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DYDX,SOL→ETH,$ROAR,1753777386,1753779007,1621,200.0,100.0,-2.5449,1.3933,-5.089732,1.3933,-3.6964319999999997,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,HOBA,ETH→SOL,APX,1753788354,1753789674,1320,200.0,200.0,-2.1089,0.1537,-4.21771,0.307306,-3.910404,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,APX,SOL→ETH,MOOV,1753789674,1753789956,282,200.0,200.0,0.1537,1.7551,0.307306,3.510278,3.817584,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,SWAG,1753794656,1753795051,395,200.0,100.0,-1.5726,1.9971,-3.145211,1.997068,-1.1481430000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,HOBA,1753798893,1753799595,702,200.0,200.0,1.2909,-1.9458,2.581806,-3.891641,-1.309835,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,BAT,ETH→SOL,BUSINESS,1753799598,1753805809,6211,200.0,200.0,-3.7637,1.2573,-7.527396,2.514612,-5.012784,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,CRAMER,SOL→ETH,KING,1753806583,1753816871,10288,100.0,100.0,2.5611,13.3414,2.561094,13.341412,15.902506,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KEKEC,ETH→SOL,SWAG,1753846884,1753915634,68750,200.0,200.0,1.0996,-0.4143,2.199102,-0.828575,1.370527,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,SWAG,SOL→ETH,MDT,1753915634,1753939098,23464,200.0,200.0,-0.4143,6.7057,-0.828575,13.41138,12.582804999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MDT,ETH→SOL,DRIP,1753939098,1753986663,47565,200.0,100.0,6.7057,-1.6199,13.41138,-1.619861,11.791519,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DOLLAR,SOL→ETH,HOBA,1753989355,1753989685,330,100.0,200.0,3.7699,3.2326,3.76993,6.465225,10.235155,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,HOBA,ETH→SOL,GROYPER,1753989685,1753992037,2352,200.0,200.0,3.2326,2.2285,6.465225,4.456909,10.922134,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GROYPER,SOL→ETH,HXRO,1753992037,1753992399,362,200.0,100.0,2.2285,3.9135,4.456909,3.913451,8.37036,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,HXRO,ETH→SOL,NASDAQ420,1753992399,1753992421,22,100.0,200.0,3.9135,-1.7317,3.913451,-3.463364,0.4500869999999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,DAWAE,1753993583,1753996886,3303,200.0,100.0,2.987,2.7071,5.973962,2.707123,8.681085,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,DYDX,1753998186,1753998576,390,100.0,200.0,2.3164,3.2097,2.316431,6.419407,8.735838,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DYDX,SOL→ETH,NASDAQ420,1753998576,1753999377,801,200.0,200.0,3.2097,1.3809,6.419407,2.761818,9.181225,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,SWAG,1753999377,1754001262,1885,200.0,100.0,1.3809,-0.6621,2.761818,-0.662139,2.099679,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,WOJAK,SOL→ETH,KIBSHI,1754005478,1754006921,1443,200.0,100.0,4.0452,2.2325,8.090486,2.2325,10.322986,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,KIBSHI,ETH→SOL,CRAMER,1754006921,1754007407,486,100.0,200.0,2.2325,1.5536,2.2325,3.107186,5.339686,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,CRAMER,SOL→ETH,DOLLAR,1754007407,1754010406,2999,200.0,200.0,1.5536,3.4835,3.107186,6.967068,10.074254,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,ALI,ETH→SOL,ZYN,1754018813,1754019690,877,200.0,200.0,1.4527,2.5042,2.905396,5.008475,7.913871,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,NASDAQ420,1754019690,1754020228,538,200.0,100.0,2.5042,1.409,5.008475,1.409044,6.4175189999999995,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,ZYN,1754020228,1754022371,2143,100.0,100.0,1.409,1.4012,1.409044,1.401219,2.810263,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,NASDAQ420,1754035050,1754035476,426,100.0,100.0,-1.2293,0.139,-1.229304,0.13901,-1.0902939999999999,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,MMX,1754035476,1754035818,342,100.0,200.0,0.139,2.9433,0.13901,5.886636,6.025646,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,MMX,SOL→ETH,KIBSHI,1754035818,1754040585,4767,200.0,200.0,2.9433,0.5715,5.886636,1.143031,7.029667,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,GEOFF,ETH→SOL,NST,1754067746,1754068842,1096,100.0,100.0,2.9097,-0.2736,2.909658,-0.273623,2.6360349999999997,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZYN,SOL→ETH,MDT,1754071531,1754078920,7389,100.0,200.0,1.1054,4.4585,1.105366,8.917029,10.022395,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MDT,ETH→SOL,ШАЙЛУ,1754079035,1754079207,172,300.0,200.0,-34.4311,0.4309,-103.293262,0.861866,-102.43139599999999,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ШАЙЛУ,SOL→ETH,NSTR,1754079207,1754084984,5777,200.0,200.0,0.4309,-0.3032,0.861866,-0.606398,0.25546800000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,WIT,ETH→SOL,WSTETH,1754090960,1754093420,2460,100.0,100.0,2.6876,-0.1946,2.687622,-0.194576,2.493046,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GROYPER,SOL→ETH,DOLLAR,1754096109,1754106317,10208,100.0,100.0,2.4895,3.2396,2.489544,3.239555,5.729099,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NST,ETH→SOL,BUSINESS,1754122532,1754126059,3527,200.0,100.0,0.0614,0.2302,0.122836,0.230216,0.35305200000000003,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,BUSINESS,SOL→ETH,BUSINESS,1754126059,1754129083,3024,100.0,100.0,0.2302,1.6121,0.230216,1.612149,1.842365,True
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MDT,ETH→SOL,ШАЙЛУ,1754135892,1754136042,150,200.0,200.0,1.6597,2.6142,3.319381,5.228496,8.547877,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ШАЙЛУ,SOL→ETH,NASDAQ420,1754137578,1754140787,3209,200.0,200.0,1.5163,-0.3038,3.032562,-0.607589,2.424973,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,GEOFF,1754140787,1754142182,1395,200.0,100.0,-0.3038,8.2052,-0.607589,8.205189,7.597600000000001,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,GEOFF,SOL→ETH,DYDX,1754142182,1754142590,408,100.0,100.0,8.2052,5.0547,8.205189,5.054664,13.259853,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,DRIP,1754146553,1754151405,4852,100.0,100.0,1.6371,2.9797,1.637063,2.979691,4.616754,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,DRIP,SOL→ETH,NASDAQ420,1754151405,1754152889,1484,100.0,100.0,2.9797,2.0253,2.979691,2.025289,5.00498,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,NASDAQ420,ETH→SOL,ZIG,1754152889,1754154478,1589,100.0,200.0,2.0253,0.6203,2.025289,1.240504,3.265793,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,ZIG,SOL→ETH,NASDAQ420,1754154478,1754156791,2313,200.0,200.0,0.6203,0.9417,1.240504,1.883321,3.123825,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,SOL→ETH,MDT,ETH→SOL,NASDAQ420,1754157124,1754157937,813,100.0,100.0,-1.2409,-1.9975,-1.240908,-1.99748,-3.2383879999999996,False
GNtg5FPr6qt6o2gbiEyXabauqnHfKw14oeHEFCsVi3cT|0x3caf0c97d0e5de434769cd98fb264a61b995a85c,GNtg5FPr6qt6..95a85c,ETH→SOL,NASDAQ420,SOL→ETH,PAXG,1754157937,1754158772,835,100.0,200.0,-1.9975,1.0366,-1.99748,2.073239,0.07575900000000013,False
